tokens,ner_tags
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'About', '40', '%', 'of', 'users', 'of', 'Autopilot', 'and', 'Super', 'Cruise', '-', 'two', 'systems', 'with', 'lockout', 'features', 'for', 'failing', 'to', 'pay', 'attention', '-', 'reported', 'systems', 'had', 'at', 'some', 'point', 'switched', 'off', 'while', 'they', 'were', 'driving', 'and', 'would', 'not', 'reactivate', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'The', 'big', '-', 'picture', 'message', 'here', 'is', 'that', 'the', 'early', 'adopters', 'of', 'these', 'systems', 'still', 'have', 'a', 'poor', 'understanding', 'of', 'the', '\n\n', 'technology', '’s', 'limits', ',', '""', 'said', 'IIHS', 'President', 'David', 'Harkey', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ROLE', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O']"
"['The', 'study', 'comes', 'as', 'the', 'National', 'Highway', 'Traffic', 'Safety', 'Administration', '(', 'NHTSA', ')', 'is', 'scrutinizing', 'Autopilot', 'crashes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Since', '2016', ',', 'the', 'NHTSA', 'has', 'opened', '37', 'special', 'investigations', 'involving', '18', 'deaths', 'in', 'crashes', 'involving', 'Tesla', 'vehicles', 'and', 'where', 'systems', 'like', 'Autopilot', 'were', 'suspected', 'of', 'use', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tesla', 'did', 'not', 'respond', 'to', 'requests', 'for', 'comment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tesla', 'says', 'Autopilot', 'does', 'not', 'make', 'vehicles', 'autonomous', 'and', 'is', 'intended', 'for', 'use', 'with', 'a', 'fully', 'attentive', 'driver', 'who', 'is', 'prepared', 'to', 'take', 'over', '.']","['U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['GM', 'said', 'it', '""', 'believes', 'driver', 'engagement', 'is', 'critical', 'and', 'required', 'to', 'operate', 'any', 'advanced', 'driver', 'assistance', 'system', 'in', 'any', 'vehicle', 'we', 'sell', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'August', ',', 'GM', 'said', 'owners', 'could', 'use', 'Super', 'Cruise', 'on', '400,000', 'miles', '(', '643,740', 'km', ')', 'of', 'North', 'American', 'roads', 'and', 'plans', 'to', 'offer', 'Super', 'Cruise', 'on', '22', 'models', 'by', 'the', 'end', 'of', '2023', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['IIHS', 'said', 'advertisements', 'for', 'Super', 'Cruise', 'focus', 'on', 'hands', '-', 'free', 'capabilities', 'while', 'Autopilot', 'evokes', 'the', 'name', 'used', 'in', 'passenger', 'airplanes', 'and', '""', 'implies', 'Tesla', '’s', 'system', 'is', 'more', 'capable', 'than', 'it', 'really', 'is', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'contrast', ',', 'IIHS', 'noted', 'ProPILOT', 'Assist', '""', 'suggests', 'that', 'it', '’s', 'an', 'assistance', 'feature', ',', 'rather', 'than', 'a', 'replacement', 'for', 'the', 'driver', '.', '""']","['O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['NHTSA', 'and', 'automakers', 'say', 'none', 'of', 'the', 'systems', 'make', 'vehicles', 'autonomous', '.']","['U-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nissan', 'said', 'its', 'name', '""', 'is', 'clearly', 'communicating', 'ProPILOT', 'Assist', 'as', 'a', 'system', 'to', 'aid', 'the', 'driver', ',', 'and', 'it', 'requires', 'hands', '-', 'on', 'operation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'driver', 'maintains', 'control', 'of', 'the', 'vehicle', 'at', 'all', 'times', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', 'Reporting', 'by', 'David', 'Shepardson', ';', 'Editing', 'by', 'Robert', 'Birsel', 'and', 'Marguerita', 'Choy', '\n\n\n\n\n\n\n\n\n\n\n\n', 'Our', 'Standards', ':', 'The', 'Thomson', 'Reuters', 'Trust', 'Principles', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['\n\n\n\n\n\n\n\n\n\n\n\n\n\n', 'Oct', '5', '(', 'Reuters', ')', '-', 'Elon', 'Musk', ""'s"", 'change', 'of', 'heart', 'over', 'his', 'buyout', 'deal', 'for', 'Twitter', 'Inc', '(', 'TWTR.N', ')', 'was', 'greeted', 'with', 'a', 'wave', 'of', 'price', 'target', 'boosts', 'on', 'the', 'social', 'media', 'company', ""'s"", 'stock', ',', 'although', 'Tesla', 'investors', 'feared', 'that', 'the', 'billionaire', 'was', 'spreading', 'himself', 'too', 'thin', '.']","['O', 'O', 'O', 'O', 'U-CUSTOM_ORG', 'O', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Musk', ',', 'who', 'sold', 'over', '$', '15', 'billion', 'worth', 'of', 'Tesla', 'Inc', '(', 'TSLA.O', ')', 'shares', 'earlier', 'in', 'the', 'year', 'to', 'fund', 'the', 'deal', ',', 'had', 'threatened', 'to', 'abandon', 'the', 'takeover', ',', 'citing', 'a', 'large', 'number', 'of', 'fake', 'accounts', 'and', 'inviting', 'a', 'lawsuit', 'from', 'Twitter', 'to', 'close', 'the', 'deal', 'at', 'the', 'original', 'offer', 'price', 'of', '$', '44', 'billion', '.']","['U-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CUSTOM_ORG', 'L-CUSTOM_ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['While', 'there', 'was', 'no', 'insight', 'into', 'another', 'round', 'of', 'potential', 'stock', 'sale', 'from', 'Musk', ',', 'Wedbush', 'analyst', 'Dan', 'Ives', 'warned', 'that', 'the', 'Tesla', 'CEO', ""'s"", 'interest', 'in', 'closing', 'the', 'deal', 'would', 'weigh', 'on', 'the', 'company', ""'s"", 'shares', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-CUSTOM_PERSON', 'O', 'U-CUSTOM_ORG', 'O', 'B-CUSTOM_PERSON', 'L-CUSTOM_PERSON', 'O', 'O', 'O', 'O', 'B-CUSTOM_ROLE', 'L-CUSTOM_ROLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Register', 'now', 'for', 'FREE', 'unlimited', 'access', 'to', 'Reuters.com', 'Register', '\n\n', '""', 'We', 'see', 'lingering', 'impacts', 'from', 'Musk', 'stock', 'sales', 'as', 'a', 'drag', 'dissipating', 'but', 'the', 'big', 'worry', 'is', 'Musk', 'juggling', 'too', 'many', 'balls', 'at', 'the', 'same', 'time', ',', '""', 'Ives', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'We', 'see', 'minimal', 'benefit', 'for', 'Musk', 'owning', 'Twitter', 'for', 'Tesla', 'investors', 'going', 'forward', '.', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
